Checkin service,Departure/Arrival time convenient,Age,Flight Distance,Class_dummy_Eco,Type of Travel_dummy_Personal Travel,Customer Type_dummy_disloyal Customer,Class_dummy_Eco Plus,satisfaction
4,2,39,2552,0,0,0,0,1
5,3,26,3619,0,0,0,0,1
4,2,54,3618,0,0,0,0,1
5,1,50,955,0,0,0,0,1
5,5,47,940,0,0,0,0,1
3,2,47,3668,0,0,0,0,1
4,1,44,939,0,0,0,0,1
2,3,43,930,0,0,0,0,1
3,3,29,5513,0,0,0,0,1
4,4,26,2262,0,0,0,0,1
5,2,50,1791,0,0,0,0,1
5,1,22,4961,0,0,0,0,1
5,5,60,2753,0,0,0,0,1
5,1,45,3370,0,0,0,0,1
5,3,34,1583,0,0,0,0,1
3,2,45,944,0,0,0,0,1
4,5,38,3430,0,0,0,0,1
5,3,46,954,0,0,0,0,1
3,1,45,3181,0,0,0,0,1
3,1,30,4727,0,0,0,0,1
3,2,39,2179,0,0,0,0,1
4,5,26,2129,0,0,0,0,1
4,2,63,932,0,0,0,0,1
3,1,53,2705,0,0,0,0,1
5,5,29,2194,0,0,0,0,1
4,4,54,915,0,0,0,0,1
3,1,47,910,0,0,0,0,1
5,1,41,3580,0,0,0,0,1
4,5,50,2581,1,0,0,0,1
1,4,50,634,1,0,0,0,1
2,3,50,1986,1,0,0,0,1
4,3,50,1988,1,0,0,0,1
5,4,50,257,1,0,0,0,1
5,4,49,752,0,0,0,1,1
5,2,49,678,1,0,0,0,1
2,1,49,1626,1,0,0,0,1
3,3,49,1970,0,0,0,1,1
1,4,49,1962,1,0,0,0,1
1,4,49,2211,1,0,0,0,1
1,1,49,468,1,0,0,0,1
5,4,49,262,1,0,0,0,1
5,4,60,921,0,0,0,0,1
1,2,46,2846,0,0,0,0,1
3,2,42,2901,0,0,0,0,1
1,3,32,2116,0,0,0,0,1
3,1,57,2356,0,0,0,0,1
3,1,39,915,0,0,0,0,1
5,2,44,3652,0,0,0,0,1
5,4,54,3188,0,0,0,0,1
3,3,47,1969,0,0,0,0,1
3,3,46,911,0,0,0,0,1
5,3,43,2607,0,0,0,0,1
3,4,42,936,0,0,0,0,1
3,1,41,913,0,0,0,0,1
4,5,28,1781,0,0,0,0,1
5,4,39,2914,0,0,0,0,1
4,3,35,884,0,0,0,0,1
3,3,29,3798,0,0,0,0,1
5,4,53,2476,0,0,0,0,1
4,3,46,3437,0,0,0,0,1
4,3,51,893,0,0,0,0,1
3,1,40,873,0,0,0,0,1
5,1,31,4128,0,0,0,0,1
3,5,50,3841,0,0,0,0,1
3,3,55,890,0,0,0,0,1
5,1,47,3202,0,0,0,0,1
3,3,39,875,0,0,0,0,1
5,1,39,3342,0,0,0,0,1
1,2,38,907,0,0,0,0,1
4,5,21,3361,0,0,0,0,1
3,4,18,4387,0,0,0,0,1
1,5,61,2574,0,0,0,0,1
4,2,59,2017,0,0,0,0,1
4,1,55,1607,0,0,0,0,1
5,3,54,868,0,0,0,0,1
4,3,49,1813,0,0,0,0,1
5,1,49,3384,0,0,0,0,1
4,5,44,5508,0,0,0,0,1
3,2,33,3637,0,0,0,0,1
4,5,27,3944,0,0,0,0,1
4,3,25,3325,0,0,0,0,1
5,2,18,2363,0,0,0,0,1
5,4,17,4656,0,0,0,0,1
4,5,50,864,0,0,0,0,1
4,1,39,5755,0,0,0,0,1
4,5,38,879,0,0,0,0,1
3,5,24,5366,0,0,0,0,1
3,2,23,2379,0,0,0,0,1
5,5,58,3135,0,0,0,0,1
4,4,51,1539,0,0,0,0,1
3,3,38,2964,0,0,0,0,1
4,3,24,2467,0,0,0,0,1
4,2,23,3362,0,0,0,0,1
4,5,58,871,0,0,0,0,1
5,2,57,2642,0,0,0,0,1
4,3,49,885,1,0,0,0,1
1,1,48,3846,1,0,0,0,1
5,5,48,3180,1,0,0,0,1
1,5,48,2092,1,0,0,0,1
2,2,48,942,0,0,0,1,1
5,2,48,1777,0,0,0,1,1
4,2,48,2374,0,0,0,1,1
5,2,48,453,1,0,0,0,1
1,3,48,390,1,0,0,0,1
3,4,48,1727,1,0,0,0,1
2,2,48,75,0,0,0,1,1
2,2,48,56,0,0,0,1,1
5,4,31,1786,0,0,0,0,1
3,4,29,4227,0,0,0,0,1
5,5,23,2424,0,0,0,0,1
5,3,19,1594,0,0,0,0,1
5,5,19,2935,0,0,0,0,1
4,5,52,885,0,0,0,0,1
5,1,45,858,0,0,0,0,1
2,5,24,2563,0,0,0,0,1
4,1,53,2310,0,0,0,0,1
4,2,49,2441,0,0,0,0,1
5,5,42,3219,0,0,0,0,1
1,1,33,858,0,0,0,0,1
5,3,28,2950,0,0,0,0,1
2,4,23,3138,0,0,0,0,1
3,1,47,2413,0,0,0,0,1
5,2,57,850,0,0,0,0,1
3,3,46,848,0,0,0,0,1
3,3,49,854,0,0,0,0,1
3,1,60,871,0,0,0,0,1
5,2,58,3632,0,0,0,0,1
3,3,47,835,0,0,0,0,1
5,2,46,2151,0,0,0,0,1
4,5,42,3686,0,0,0,0,1
5,3,35,3001,0,0,0,0,1
4,2,45,871,0,0,0,0,1
1,4,35,1704,0,0,0,0,1
4,1,60,1548,0,0,0,0,1
3,1,26,2188,0,0,0,0,1
4,2,58,853,0,0,0,0,1
3,4,22,5312,0,0,0,0,1
4,3,42,839,0,0,0,0,1
3,3,28,2201,0,0,0,0,1
1,3,55,848,0,0,0,0,1
4,5,32,2679,0,0,0,0,1
5,5,48,834,0,0,0,0,1
3,2,47,2720,0,0,0,0,1
3,2,53,823,0,0,0,0,1
4,1,50,2309,0,0,0,0,1
4,3,50,839,0,0,0,0,1
5,4,47,3508,0,0,0,0,1
4,2,53,3522,0,0,0,0,1
4,3,54,2435,0,0,0,0,1
5,1,48,3979,0,0,0,0,1
4,1,40,2064,0,0,0,0,1
5,2,50,840,0,0,0,0,1
4,5,49,2051,0,0,0,0,1
3,5,45,3167,0,0,0,0,1
5,3,40,835,0,0,0,0,1
5,1,54,803,0,0,0,0,1
5,3,34,2721,0,0,0,0,1
5,2,55,3875,0,0,0,0,1
5,5,46,838,0,0,0,0,1
4,4,42,3418,0,0,0,0,1
5,5,56,2853,0,0,0,0,1
3,1,42,818,0,0,0,0,1
3,1,36,813,0,0,0,0,1
3,3,48,1540,1,0,0,0,1
1,3,47,1182,1,0,0,0,1
5,5,47,1006,0,0,0,1,1
5,5,47,1750,0,0,0,1,1
4,2,47,493,1,0,0,0,1
2,1,47,1880,1,0,0,0,1
2,3,47,1036,1,0,0,0,1
4,1,44,809,0,0,0,0,1
2,3,42,3215,0,0,0,0,1
5,4,38,1774,0,0,0,0,1
4,5,51,3801,0,0,0,0,1
4,2,23,2325,0,0,0,0,1
5,1,49,803,0,0,0,0,1
4,3,34,2583,0,0,0,0,1
5,4,8,4573,0,0,0,0,1
5,2,56,797,0,0,0,0,1
4,1,50,2948,0,0,0,0,1
5,3,40,2976,0,0,0,0,1
3,5,42,2895,0,0,0,0,1
5,5,22,4762,0,0,0,0,1
4,2,33,2502,0,0,0,0,1
4,5,27,3183,0,0,0,0,1
4,1,60,2005,0,0,0,0,1
3,2,32,4947,0,0,0,0,1
5,2,43,1681,0,0,0,0,1
5,2,48,1779,0,0,0,0,1
5,3,39,2490,0,0,0,0,1
4,1,24,3379,0,0,0,0,1
4,2,57,771,0,0,0,0,1
5,2,57,790,0,0,0,0,1
4,5,50,1997,0,0,0,0,1
3,4,46,775,0,0,0,0,1
3,2,28,1896,0,0,0,0,1
4,3,52,809,0,0,0,0,1
4,1,49,1541,0,0,0,0,1
1,3,46,3811,0,0,0,0,1
5,4,46,789,0,0,0,0,1
3,1,44,792,0,0,0,0,1
5,2,43,2059,0,0,0,0,1
4,4,42,767,0,0,0,0,1
4,5,57,2939,0,0,0,0,1
3,3,56,2907,0,0,0,0,1
4,4,24,5242,0,0,0,0,1
4,2,60,763,0,0,0,0,1
2,5,44,784,0,0,0,0,1
3,4,44,797,0,0,0,0,1
3,1,40,783,0,0,0,0,1
1,1,30,3081,0,0,0,0,1
3,3,50,2428,0,0,0,0,1
3,3,49,788,0,0,0,0,1
3,3,49,782,0,0,0,0,1
4,5,41,4244,0,0,0,0,1
3,5,25,2835,0,0,0,0,1
4,3,47,2946,0,0,0,0,1
4,4,33,3734,0,0,0,0,1
3,3,27,2007,0,0,0,0,1
5,2,39,770,0,0,0,0,1
3,4,52,3429,0,0,0,0,1
4,5,43,787,0,0,0,0,1
3,4,29,2153,0,0,0,0,1
4,5,67,1668,0,0,0,0,1
3,3,56,3702,0,0,0,0,1
3,5,56,753,0,0,0,0,1
5,4,49,769,0,0,0,0,1
3,5,47,262,1,0,0,0,1
2,5,47,967,1,0,0,0,1
4,4,47,1867,1,0,0,0,1
2,1,47,990,1,0,0,0,1
3,3,47,993,1,0,0,0,1
4,5,46,1101,1,0,0,0,1
1,4,46,2153,1,0,0,0,1
5,1,46,2069,1,0,0,0,1
3,2,46,284,1,0,0,0,1
3,4,46,228,1,0,0,0,1
4,5,43,765,0,0,0,0,1
4,2,39,741,0,0,0,0,1
4,4,39,2680,0,0,0,0,1
3,2,23,5374,0,0,0,0,1
3,1,23,3465,0,0,0,0,1
5,2,55,741,0,0,0,0,1
5,1,54,2855,0,0,0,0,1
3,2,53,779,0,0,0,0,1
4,2,46,2276,0,0,0,0,1
5,3,42,3912,0,0,0,0,1
3,1,46,733,0,0,0,0,1
3,2,28,1725,0,0,0,0,1
5,2,60,1939,0,0,0,0,1
4,3,42,1621,0,0,0,0,1
3,5,32,4639,0,0,0,0,1
1,2,44,3119,0,0,0,0,1
3,1,59,742,0,0,0,0,1
4,4,42,3052,0,0,0,0,1
4,3,22,5212,0,0,0,0,1
5,2,50,745,0,0,0,0,1
3,3,31,2254,0,0,0,0,1
5,4,46,3351,0,0,0,0,1
4,1,50,750,0,0,0,0,1
4,4,30,1693,0,0,0,0,1
3,2,53,2403,0,0,0,0,1
4,4,53,2412,0,0,0,0,1
4,5,50,1683,0,0,0,0,1
4,4,42,2564,0,0,0,0,1
5,1,41,1631,0,0,0,0,1
5,4,35,1661,0,0,0,0,1
3,2,19,4466,0,0,0,0,1
5,5,40,726,0,0,0,0,1
3,4,47,714,0,0,0,0,1
3,2,43,2282,0,0,0,0,1
2,1,42,692,0,0,0,0,1
3,1,40,1624,0,0,0,0,1
5,2,27,2513,0,0,0,0,1
4,1,50,700,0,0,0,0,1
4,2,45,1814,0,0,0,0,1
5,3,60,723,0,0,0,0,1
3,4,52,2144,0,0,0,0,1
3,2,49,1882,0,0,0,0,1
4,1,42,1946,0,0,0,0,1
5,4,30,4745,0,0,0,0,1
4,5,28,2336,0,0,0,0,1
3,3,55,3111,0,0,0,0,1
5,5,42,3698,0,0,0,0,1
5,2,60,707,0,0,0,0,1
3,2,53,2856,0,0,0,0,1
3,4,52,687,0,0,0,0,1
3,3,56,688,0,0,0,0,1
5,1,35,2673,0,0,0,0,1
4,5,43,2223,0,0,0,0,1
4,3,30,1800,0,0,0,0,1
1,4,26,4615,0,0,0,0,1
3,5,22,4723,0,0,0,0,1
5,4,16,3041,0,0,0,0,1
4,3,55,729,0,0,0,0,1
2,5,46,1851,1,0,0,0,1
4,5,45,2600,0,0,0,1,1
1,5,45,861,0,0,0,1,1
4,4,45,2343,0,0,0,1,1
1,2,45,754,1,0,0,0,1
4,3,45,594,1,0,0,0,1
1,3,45,1663,1,0,0,0,1
5,2,45,2030,1,0,0,0,1
4,3,45,429,1,0,0,0,1
4,1,45,427,1,0,0,0,1
5,5,45,369,1,0,0,0,1
2,2,45,1721,1,0,0,0,1
4,4,45,2227,1,0,0,0,1
2,2,45,87,0,0,0,1,1
5,4,49,1832,0,0,0,0,1
3,5,46,708,0,0,0,0,1
4,1,26,3548,0,0,0,0,1
4,4,53,699,0,0,0,0,1
4,2,40,693,0,0,0,0,1
5,5,22,1311,0,0,0,0,1
5,2,44,1585,0,0,0,0,1
3,2,40,2812,0,0,0,0,1
1,5,58,680,0,0,0,0,1
5,5,47,3870,0,0,0,0,1
1,1,36,679,0,0,0,0,1
2,3,23,1720,0,0,0,0,1
3,1,42,697,0,0,0,0,1
4,1,55,3738,0,0,0,0,1
3,4,39,2925,0,0,0,0,1
3,2,34,3706,0,0,0,0,1
3,2,48,3250,0,0,0,0,1
4,2,32,1730,0,0,0,0,1
4,3,26,1764,0,0,0,0,1
4,3,57,3886,0,0,0,0,1
5,4,56,3598,0,0,0,0,1
4,4,55,3143,0,0,0,0,1
3,4,55,652,0,0,0,0,1
5,1,53,692,0,0,0,0,1
3,2,25,4215,0,0,0,0,1
2,4,23,1778,0,0,0,0,1
5,4,39,2792,0,0,0,0,1
3,5,34,2468,0,0,0,0,1
3,2,52,3871,0,0,0,0,1
4,2,48,683,0,0,0,0,1
3,2,31,3078,0,0,0,0,1
4,1,50,687,0,0,0,0,1
5,4,48,2895,0,0,0,0,1
1,1,29,3388,0,0,0,0,1
3,2,43,2560,0,0,0,0,1
4,5,40,3954,0,0,0,0,1
4,2,51,2578,0,0,0,0,1
5,1,45,1918,1,0,0,0,1
2,5,45,3417,1,0,0,0,1
5,1,44,2179,0,0,0,1,1
3,5,44,2546,1,0,0,0,1
4,4,44,1968,1,0,0,0,1
2,5,44,431,1,0,0,0,1
2,1,44,1517,1,0,0,0,1
4,4,44,2065,0,0,0,1,1
4,4,44,359,0,0,0,1,1
3,3,44,56,1,0,0,0,1
1,3,44,1658,0,0,0,1,1
5,5,18,1911,0,0,0,0,1
5,4,33,4437,0,0,0,0,1
2,3,25,4128,0,0,0,0,1
5,1,11,2043,0,0,0,0,1
2,4,49,1991,0,0,0,0,1
4,3,59,661,0,0,0,0,1
3,3,53,682,0,0,0,0,1
5,5,46,679,0,0,0,0,1
5,5,39,3351,0,0,0,0,1
3,5,22,5306,0,0,0,0,1
5,4,56,1782,0,0,0,0,1
4,2,54,681,0,0,0,0,1
5,1,52,2662,0,0,0,0,1
3,4,32,5280,0,0,0,0,1
3,4,52,679,0,0,0,0,1
4,3,42,3038,0,0,0,0,1
4,1,39,2127,0,0,0,0,1
5,3,43,2779,0,0,0,0,1
5,4,41,2000,0,0,0,0,1
5,3,37,677,0,0,0,0,1
4,3,17,3401,0,0,0,0,1
5,4,57,2012,0,0,0,0,1
2,4,48,3851,0,0,0,0,1
5,4,43,1576,0,0,0,0,1
3,4,48,2403,0,0,0,0,1
4,1,40,2260,0,0,0,0,1
4,2,49,3645,0,0,0,0,1
3,2,38,2866,0,0,0,0,1
4,4,48,3495,0,0,0,0,1
3,3,47,2117,0,0,0,0,1
5,5,48,1563,0,0,0,0,1
3,4,59,612,0,0,0,0,1
4,4,32,4505,0,0,0,0,1
4,3,28,4845,0,0,0,0,1
4,3,48,609,0,0,0,0,1
3,3,31,4971,0,0,0,0,1
5,5,62,2641,0,0,0,0,1
5,5,57,2021,0,0,0,0,1
4,3,49,627,0,0,0,0,1
5,1,40,3250,0,0,0,0,1
4,5,39,641,0,0,0,0,1
5,4,38,2804,0,0,0,0,1
5,4,29,2768,0,0,0,0,1
4,3,48,1869,0,0,0,0,1
3,1,59,2516,0,0,0,0,1
3,5,53,2839,0,0,0,0,1
1,2,44,720,1,0,0,0,1
5,3,43,1492,1,0,0,0,1
2,4,43,1864,0,0,0,1,1
5,4,43,699,1,0,0,0,1
5,4,43,582,1,0,0,0,1
2,1,43,427,1,0,0,0,1
2,4,43,1363,0,0,0,1,1
5,5,40,638,0,0,0,0,1
2,1,30,5305,0,0,0,0,1
5,5,33,3258,0,0,0,0,1
5,1,11,1649,0,0,0,0,1
3,2,59,630,0,0,0,0,1
4,3,56,3248,0,0,0,0,1
5,2,53,628,0,0,0,0,1
3,4,51,2266,0,0,0,0,1
3,4,45,603,0,0,0,0,1
4,4,43,642,0,0,0,0,1
4,5,42,641,0,0,0,0,1
3,3,34,3002,0,0,0,0,1
3,1,30,1661,0,0,0,0,1
1,5,30,4006,0,0,0,0,1
4,4,55,3499,0,0,0,0,1
5,2,51,593,0,0,0,0,1
3,1,55,606,0,0,0,0,1
4,2,44,616,0,0,0,0,1
5,1,51,3779,0,0,0,0,1
2,4,39,598,0,0,0,0,1
2,3,29,1860,0,0,0,0,1
3,4,59,3919,0,0,0,0,1
5,4,49,2806,0,0,0,0,1
4,3,44,2143,0,0,0,0,1
3,4,37,3975,0,0,0,0,1
2,3,36,2612,0,0,0,0,1
4,4,48,594,0,0,0,0,1
4,2,46,3261,0,0,0,0,1
3,5,28,1685,0,0,0,0,1
4,4,58,2364,0,0,0,0,1
5,3,39,1801,0,0,0,0,1
2,3,23,2092,0,0,0,0,1
5,5,18,1307,0,0,0,0,1
5,1,59,593,0,0,0,0,1
4,1,57,612,0,0,0,0,1
5,3,39,602,0,0,0,0,1
4,4,38,626,0,0,0,0,1
4,4,25,1529,0,0,0,0,1
4,1,60,601,0,0,0,0,1
3,3,41,601,0,0,0,0,1
4,3,29,1756,0,0,0,0,1
4,1,19,1729,0,0,0,0,1
4,1,52,3358,0,0,0,0,1
5,3,28,5175,0,0,0,0,1
5,5,27,3964,0,0,0,0,1
3,2,44,1622,0,0,0,0,1
5,1,42,3115,0,0,0,0,1
4,2,58,590,0,0,0,0,1
3,4,55,3774,0,0,0,0,1
4,1,41,2960,0,0,0,0,1
4,3,39,616,0,0,0,0,1
1,2,41,612,0,0,0,0,1
4,4,29,2240,0,0,0,0,1
2,5,43,436,1,0,0,0,1
2,4,43,605,1,0,0,0,1
4,4,43,1655,1,0,0,0,1
4,4,42,2632,1,0,0,0,1
2,1,42,850,1,0,0,0,1
5,1,42,1451,1,0,0,0,1
3,1,42,391,1,0,0,0,1
3,1,42,336,1,0,0,0,1
4,2,50,1985,0,0,0,0,1
3,4,41,3961,0,0,0,0,1
3,3,38,570,0,0,0,0,1
4,3,43,1884,0,0,0,0,1
2,4,30,1836,0,0,0,0,1
4,2,27,4471,0,0,0,0,1
4,5,52,575,0,0,0,0,1
1,3,51,578,0,0,0,0,1
3,1,45,2083,0,0,0,0,1
3,2,29,1924,0,0,0,0,1
5,3,26,1649,0,0,0,0,1
5,5,18,3964,0,0,0,0,1
3,5,36,2460,0,0,0,0,1
5,5,44,3964,0,0,0,0,1
1,3,41,3059,0,0,0,0,1
4,1,31,2380,0,0,0,0,1
5,3,42,558,0,0,0,0,1
4,1,27,4940,0,0,0,0,1
5,5,23,3882,0,0,0,0,1
1,5,30,1509,0,0,0,0,1
4,5,39,4019,0,0,0,0,1
3,4,51,552,0,0,0,0,1
3,2,58,2078,0,0,0,0,1
4,4,48,550,0,0,0,0,1
3,4,45,2423,0,0,0,0,1
4,1,44,2531,0,0,0,0,1
2,2,39,555,0,0,0,0,1
1,3,31,1502,0,0,0,0,1
3,2,17,5158,0,0,0,0,1
4,1,32,1291,0,0,0,0,1
1,3,23,1869,0,0,0,0,1
3,3,42,553,0,0,0,0,1
3,4,18,2346,0,0,0,0,1
3,4,56,590,0,0,0,0,1
5,3,54,2918,0,0,0,0,1
5,1,29,3996,0,0,0,0,1
3,3,60,2103,0,0,0,0,1
5,5,24,1631,0,0,0,0,1
3,4,23,3185,0,0,0,0,1
4,2,54,3201,0,0,0,0,1
3,1,48,2883,0,0,0,0,1
5,2,43,539,0,0,0,0,1
2,2,41,549,0,0,0,0,1
5,3,35,3530,0,0,0,0,1
3,4,57,2441,0,0,0,0,1
5,1,48,580,0,0,0,0,1
5,5,43,1815,0,0,0,0,1
5,5,31,1662,0,0,0,0,1
2,1,42,1634,1,0,0,0,1
2,4,42,2536,1,0,0,0,1
1,5,41,1112,0,0,0,1,1
2,2,41,1038,0,0,0,1,1
2,3,41,2363,1,0,0,0,1
4,5,41,2024,1,0,0,0,1
4,1,41,1850,1,0,0,0,1
1,5,41,1856,1,0,0,0,1
3,5,41,1198,0,0,0,1,1
4,3,41,1199,1,0,0,0,1
5,4,41,953,1,0,0,0,1
3,5,60,2442,0,0,0,0,1
2,3,39,1621,0,0,0,0,1
4,2,29,2041,0,0,0,0,1
4,3,26,3052,0,0,0,0,1
4,3,36,538,0,0,0,0,1
3,1,55,540,0,0,0,0,1
2,1,41,1836,0,0,0,0,1
4,4,50,551,0,0,0,0,1
5,1,34,2813,0,0,0,0,1
3,3,60,3092,0,0,0,0,1
5,1,57,1879,0,0,0,0,1
4,5,55,1800,0,0,0,0,1
3,4,50,2765,0,0,0,0,1
4,3,41,1712,0,0,0,0,1
4,4,37,539,0,0,0,0,1
5,4,27,5136,0,0,0,0,1
4,5,24,2350,0,0,0,0,1
4,2,10,3742,0,0,0,0,1
3,1,51,1926,0,0,0,0,1
1,1,29,4527,0,0,0,0,1
3,5,33,1615,0,0,0,0,1
5,1,42,3461,0,0,0,0,1
5,1,11,3970,0,0,0,0,1
1,5,19,3341,0,0,0,0,1
4,3,55,2078,0,0,0,0,1
5,4,55,3224,0,0,0,0,1
5,3,33,564,0,0,0,0,1
5,1,59,3712,0,0,0,0,1
5,3,51,531,0,0,0,0,1
5,5,58,3395,0,0,0,0,1
4,4,48,2863,0,0,0,0,1
3,5,60,553,0,0,0,0,1
5,4,52,1620,0,0,0,0,1
3,2,49,1865,0,0,0,0,1
3,5,49,518,0,0,0,0,1
3,5,26,1471,0,0,0,0,1
4,2,56,2147,0,0,0,0,1
4,2,20,2170,0,0,0,0,1
3,2,50,533,0,0,0,0,1
4,2,54,539,0,0,0,0,1
3,3,39,532,0,0,0,0,1
4,4,37,503,0,0,0,0,1
4,4,30,4472,0,0,0,0,1
3,1,59,1867,0,0,0,0,1
4,3,52,509,0,0,0,0,1
4,1,40,532,0,0,0,0,1
2,5,51,502,0,0,0,0,1
4,5,53,3947,0,0,0,0,1
4,3,47,499,0,0,0,0,1
3,5,47,1727,0,0,0,0,1
5,3,44,1651,0,0,0,0,1
4,2,22,3176,0,0,0,0,1
1,4,34,506,0,0,0,0,1
4,3,41,2434,1,0,0,0,1
4,2,41,2694,1,0,0,0,1
5,5,40,2551,1,0,0,0,1
3,2,40,1773,1,0,0,0,1
3,5,40,1900,1,0,0,0,1
1,4,40,2252,1,0,0,0,1
3,2,40,1401,1,0,0,0,1
1,5,40,1620,1,0,0,0,1
4,1,40,1479,1,0,0,0,1
5,4,40,1056,1,0,0,0,1
3,1,52,2703,0,0,0,0,1
3,1,57,1677,0,0,0,0,1
3,2,48,521,0,0,0,0,1
4,1,30,3882,0,0,0,0,1
1,2,30,1540,0,0,0,0,1
3,4,40,3842,0,0,0,0,1
2,2,21,1482,0,0,0,0,1
4,3,55,497,0,0,0,0,1
5,4,24,1895,0,0,0,0,1
5,1,53,502,0,0,0,0,1
4,5,42,499,0,0,0,0,1
2,2,42,522,0,0,0,0,1
3,5,51,2597,0,0,0,0,1
4,4,49,3499,0,0,0,0,1
4,4,41,1825,0,0,0,0,1
5,5,46,1932,0,0,0,0,1
5,4,53,503,0,0,0,0,1
3,5,46,3144,0,0,0,0,1
2,4,26,2077,0,0,0,0,1
4,2,71,3355,0,0,0,0,1
2,1,39,3228,0,0,0,0,1
4,3,39,1570,0,0,0,0,1
5,1,28,4571,0,0,0,0,1
1,5,22,4211,0,0,0,0,1
5,4,56,2807,0,0,0,0,1
3,5,54,462,0,0,0,0,1
3,3,46,3538,0,0,0,0,1
5,2,43,468,0,0,0,0,1
5,3,41,2713,0,0,0,0,1
3,2,23,4306,0,0,0,0,1
3,1,29,4619,0,0,0,0,1
3,2,41,491,0,0,0,0,1
4,4,52,2403,0,0,0,0,1
1,1,49,3523,0,0,0,0,1
4,2,47,1916,0,0,0,0,1
5,3,60,3029,0,0,0,0,1
3,2,59,2717,0,0,0,0,1
5,5,57,472,0,0,0,0,1
5,2,44,2816,0,0,0,0,1
4,1,59,3867,0,0,0,0,1
3,3,44,2012,0,0,0,0,1
3,1,41,2951,0,0,0,0,1
2,1,38,3944,0,0,0,0,1
3,5,33,3233,0,0,0,0,1
4,4,46,477,0,0,0,0,1
3,2,45,3509,0,0,0,0,1
4,5,36,2048,0,0,0,0,1
4,3,68,2305,0,0,0,0,1
2,1,53,2486,0,0,0,0,1
4,5,41,2438,0,0,0,0,1
2,2,40,1680,1,0,0,0,1
5,1,40,2192,1,0,0,0,1
3,3,40,2072,1,0,0,0,1
2,5,39,1740,0,0,0,1,1
4,3,39,2487,1,0,0,0,1
1,4,39,2123,1,0,0,0,1
5,5,39,1400,1,0,0,0,1
4,5,39,1712,1,0,0,0,1
4,5,39,2070,1,0,0,0,1
1,2,39,1716,1,0,0,0,1
4,5,39,1396,0,0,0,1,1
4,5,39,1858,1,0,0,0,1
5,3,39,1581,1,0,0,0,1
4,2,39,2229,0,0,0,0,1
2,5,34,1931,0,0,0,0,1
1,5,58,467,0,0,0,0,1
4,4,55,467,0,0,0,0,1
4,1,49,469,0,0,0,0,1
5,2,45,470,0,0,0,0,1
4,5,38,2429,0,0,0,0,1
5,2,38,481,0,0,0,0,1
4,5,37,493,0,0,0,0,1
4,2,68,2178,0,0,0,0,1
3,1,56,1603,0,0,0,0,1
5,5,44,2173,0,0,0,0,1
4,5,41,485,0,0,0,0,1
5,3,39,2195,0,0,0,0,1
1,2,25,4322,0,0,0,0,1
3,2,60,485,0,0,0,0,1
3,3,60,1623,0,0,0,0,1
4,3,51,3461,0,0,0,0,1
2,5,59,474,0,0,0,0,1
3,2,54,2941,0,0,0,0,1
4,2,55,3003,0,0,0,0,1
5,4,47,2063,0,0,0,0,1
3,4,44,475,0,0,0,0,1
4,2,35,455,0,0,0,0,1
3,1,29,2269,0,0,0,0,1
5,2,52,3145,0,0,0,0,1
5,3,66,3786,0,0,0,0,1
5,1,44,2456,0,0,0,0,1
4,2,39,2614,0,0,0,0,1
2,4,28,4001,0,0,0,0,1
4,1,56,4170,0,0,0,0,1
4,4,52,3092,0,0,0,0,1
4,3,49,461,0,0,0,0,1
3,4,41,3275,0,0,0,0,1
3,3,44,475,0,0,0,0,1
4,1,60,2950,0,0,0,0,1
3,2,57,472,0,0,0,0,1
3,2,56,477,0,0,0,0,1
4,1,53,433,0,0,0,0,1
3,2,51,2687,0,0,0,0,1
5,2,49,2433,0,0,0,0,1
4,2,49,3666,0,0,0,0,1
3,5,43,3210,0,0,0,0,1
4,4,32,3761,0,0,0,0,1
5,2,58,1905,0,0,0,0,1
3,3,58,3152,0,0,0,0,1
4,1,51,475,0,0,0,0,1
3,1,42,447,0,0,0,0,1
2,3,39,2172,0,0,0,0,1
5,5,29,4922,0,0,0,0,1
3,3,46,3284,0,0,0,0,1
4,2,41,2275,0,0,0,0,1
4,2,55,462,0,0,0,0,1
3,1,55,3893,0,0,0,0,1
5,3,54,2165,0,0,0,0,1
4,3,54,3543,0,0,0,0,1
4,4,52,450,0,0,0,0,1
4,3,45,2401,0,0,0,0,1
4,3,39,465,0,0,0,0,1
4,2,32,4844,0,0,0,0,1
5,5,49,427,0,0,0,0,1
1,3,48,446,0,0,0,0,1
1,3,34,1675,0,0,0,0,1
4,2,59,451,0,0,0,0,1
5,1,52,433,0,0,0,0,1
3,1,48,1686,0,0,0,0,1
3,1,45,447,0,0,0,0,1
4,2,41,2259,0,0,0,0,1
4,1,39,433,0,0,0,0,1
1,3,25,5221,0,0,0,0,1
5,1,49,3984,0,0,0,0,1
2,1,67,2342,0,0,0,0,1
5,1,56,2218,0,0,0,0,1
5,5,56,2093,0,0,0,0,1
5,2,52,460,0,0,0,0,1
5,1,39,2002,0,0,0,0,1
5,3,27,4502,0,0,0,0,1
4,3,46,2038,0,0,0,0,1
5,4,45,445,0,0,0,0,1
4,5,44,4627,0,0,0,0,1
4,4,37,3406,0,0,0,0,1
5,4,34,428,0,0,0,0,1
4,1,33,2063,0,0,0,0,1
5,3,57,421,0,0,0,0,1
5,4,47,2231,0,0,0,0,1
3,1,44,424,0,0,0,0,1
5,2,44,417,0,0,0,0,1
5,1,41,466,0,0,0,0,1
